path,score
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000010.wav,0.999915
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000011.wav,0.999988
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000012.wav,0.999931
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000013.wav,0.999731
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000014.wav,0.999929
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000015.wav,0.999985
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000016.wav,0.987837
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000017.wav,0.999875
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000018.wav,0.999758
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000019.wav,0.998545
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000020.wav,0.999961
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000021.wav,0.979842
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000022.wav,0.999720
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000023.wav,0.999846
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000024.wav,0.999953
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000025.wav,0.969766
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000026.wav,0.999448
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000027.wav,0.999992
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000028.wav,0.999876
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000029.wav,0.999957
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000030.wav,0.999996
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000031.wav,0.999699
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000032.wav,0.999966
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000033.wav,0.999963
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000034.wav,0.999858
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000035.wav,0.999993
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000036.wav,0.999994
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000037.wav,0.999753
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000038.wav,0.999925
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000039.wav,0.976104
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000040.wav,0.999599
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000041.wav,0.999942
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000042.wav,0.991842
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000043.wav,0.999995
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000044.wav,0.999748
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000045.wav,0.999988
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000046.wav,0.999853
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000047.wav,0.954770
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000048.wav,0.999017
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000049.wav,0.999995
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000050.wav,0.999926
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000051.wav,0.999981
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000052.wav,0.999964
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000053.wav,0.998631
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000054.wav,0.972087
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000055.wav,0.999971
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000056.wav,0.999948
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000057.wav,0.999938
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000058.wav,0.999949
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000059.wav,0.999984
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000060.wav,0.999992
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000061.wav,0.999874
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000062.wav,0.999895
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000063.wav,0.999903
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000064.wav,0.999991
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000065.wav,0.999979
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000066.wav,0.999993
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000067.wav,0.999996
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000068.wav,0.999992
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000069.wav,0.999983
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000070.wav,0.999959
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000071.wav,0.999986
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000072.wav,0.995674
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000073.wav,0.907691
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000074.wav,0.999496
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000075.wav,0.997913
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000076.wav,0.999761
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000077.wav,0.999947
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000078.wav,0.999958
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000079.wav,0.999944
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000080.wav,0.999980
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000081.wav,0.999889
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000082.wav,0.994057
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000083.wav,0.999992
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000084.wav,0.997927
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000085.wav,0.999927
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000086.wav,0.999978
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000087.wav,0.999980
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000088.wav,0.999812
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000089.wav,0.999645
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000090.wav,0.999829
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000091.wav,0.999941
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000092.wav,0.999649
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000093.wav,0.999924
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000094.wav,0.999921
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000095.wav,0.999956
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000096.wav,0.999954
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000097.wav,0.994663
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000098.wav,0.999950
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000099.wav,0.999923
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_michael_g_20260129184833\michael_g_phone_mic_quiet_20260129184833_000100.wav,0.999972
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_wg__20260129030338\wg__phone_mic_quiet_20260129030338_000001.wav,0.999993
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_wg__20260129030338\wg__phone_mic_quiet_20260129030338_000002.wav,0.999964
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_wg__20260129030338\wg__phone_mic_quiet_20260129030338_000003.wav,0.999929
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_wg__20260129030338\wg__phone_mic_quiet_20260129030338_000004.wav,0.999957
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_wg__20260129030338\wg__phone_mic_quiet_20260129030338_000005.wav,0.999987
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_wg__20260129030338\wg__phone_mic_quiet_20260129030338_000006.wav,0.999900
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_wg__20260129030338\wg__phone_mic_quiet_20260129030338_000007.wav,0.999990
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_wg__20260129030338\wg__phone_mic_quiet_20260129030338_000008.wav,0.999989
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_wg__20260129030338\wg__phone_mic_quiet_20260129030338_000009.wav,0.999898
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_wg__20260129030338\wg__phone_mic_quiet_20260129030338_000010.wav,0.999961
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_wg__20260129030338\wg__phone_mic_quiet_20260129030338_000011.wav,0.999985
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_wg__20260129030338\wg__phone_mic_quiet_20260129030338_000012.wav,0.999995
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_wg__20260129030338\wg__phone_mic_quiet_20260129030338_000013.wav,0.999998
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_wg__20260129030338\wg__phone_mic_quiet_20260129030338_000014.wav,0.999984
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_wg__20260129030338\wg__phone_mic_quiet_20260129030338_000015.wav,0.999981
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_wg__20260129030338\wg__phone_mic_quiet_20260129030338_000016.wav,0.999972
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_wg__20260129030338\wg__phone_mic_quiet_20260129030338_000017.wav,0.999984
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_wg__20260129030338\wg__phone_mic_quiet_20260129030338_000018.wav,0.999783
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_wg__20260129030338\wg__phone_mic_quiet_20260129030338_000019.wav,0.999978
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_wg__20260129030338\wg__phone_mic_quiet_20260129030338_000020.wav,0.999996
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_wg__20260129030338\wg__phone_mic_quiet_20260129030338_000021.wav,0.999990
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_wg__20260129030338\wg__phone_mic_quiet_20260129030338_000022.wav,0.999986
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_wg__20260129030338\wg__phone_mic_quiet_20260129030338_000023.wav,0.999995
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_wg__20260129030338\wg__phone_mic_quiet_20260129030338_000024.wav,0.999991
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_wg__20260129030338\wg__phone_mic_quiet_20260129030338_000025.wav,0.999996
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_wg__20260129030338\wg__phone_mic_quiet_20260129030338_000026.wav,0.999981
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_wg__20260129030338\wg__phone_mic_quiet_20260129030338_000027.wav,0.999958
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_wg__20260129030338\wg__phone_mic_quiet_20260129030338_000028.wav,0.999992
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_wg__20260129030338\wg__phone_mic_quiet_20260129030338_000029.wav,0.999998
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_wg__20260129030338\wg__phone_mic_quiet_20260129030338_000030.wav,0.999967
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_wg__20260129030338\wg__phone_mic_quiet_20260129030338_000031.wav,0.999905
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_wg__20260129030338\wg__phone_mic_quiet_20260129030338_000032.wav,0.999990
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_wg__20260129030338\wg__phone_mic_quiet_20260129030338_000033.wav,0.999956
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_wg__20260129030338\wg__phone_mic_quiet_20260129030338_000034.wav,0.999981
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_wg__20260129030338\wg__phone_mic_quiet_20260129030338_000035.wav,0.999994
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_wg__20260129030338\wg__phone_mic_quiet_20260129030338_000036.wav,0.999993
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_wg__20260129030338\wg__phone_mic_quiet_20260129030338_000037.wav,0.999981
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_wg__20260129030338\wg__phone_mic_quiet_20260129030338_000038.wav,0.999985
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_wg__20260129030338\wg__phone_mic_quiet_20260129030338_000039.wav,0.999962
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_wg__20260129030338\wg__phone_mic_quiet_20260129030338_000040.wav,0.999975
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_wg__20260129030338\wg__phone_mic_quiet_20260129030338_000041.wav,0.999986
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_wg__20260129030338\wg__phone_mic_quiet_20260129030338_000042.wav,0.999980
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_wg__20260129030338\wg__phone_mic_quiet_20260129030338_000043.wav,0.999949
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_wg__20260129030338\wg__phone_mic_quiet_20260129030338_000044.wav,0.999984
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_wg__20260129030338\wg__phone_mic_quiet_20260129030338_000045.wav,0.999992
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_wg__20260129030338\wg__phone_mic_quiet_20260129030338_000046.wav,0.999983
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_wg__20260129030338\wg__phone_mic_quiet_20260129030338_000047.wav,0.999990
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_wg__20260129030338\wg__phone_mic_quiet_20260129030338_000048.wav,0.999974
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_wg__20260129030338\wg__phone_mic_quiet_20260129030338_000049.wav,0.999977
C:\Users\miker\wake_word_project\data\positive_new_friends\heymagis_wg__20260129030338\wg__phone_mic_quiet_20260129030338_000050.wav,0.999964
