path,score
C:\Users\miker\wake_word_project\data\negative\one\64a80906_nohash_0.wav,0.000456
C:\Users\miker\wake_word_project\data\negative\off\ae927455_nohash_0.wav,0.001516
C:\Users\miker\wake_word_project\data\negative\dog\2e8c59f7_nohash_0.wav,0.000054
C:\Users\miker\wake_word_project\data\negative\four\a16013b7_nohash_3.wav,0.000415
C:\Users\miker\wake_word_project\data\negative\off\d0426d63_nohash_1.wav,0.000416
C:\Users\miker\wake_word_project\data\negative\no\c4500713_nohash_0.wav,0.000530
C:\Users\miker\wake_word_project\data\negative\yes\c634a189_nohash_2.wav,0.029785
C:\Users\miker\wake_word_project\data\negative\six\dca2797e_nohash_1.wav,0.004401
C:\Users\miker\wake_word_project\data\negative\up\37dca74f_nohash_4.wav,0.566041
C:\Users\miker\wake_word_project\data\negative\bed\73f20b00_nohash_0.wav,0.013443
C:\Users\miker\wake_word_project\data\negative\yes\a7216980_nohash_0.wav,0.000294
C:\Users\miker\wake_word_project\data\negative\six\98447c43_nohash_0.wav,0.003396
C:\Users\miker\wake_word_project\data\negative\no\7846fd85_nohash_0.wav,0.000860
C:\Users\miker\wake_word_project\data\negative\one\c50225fa_nohash_0.wav,0.002422
C:\Users\miker\wake_word_project\data\negative\backward\7c86c03e_nohash_1.wav,0.001481
C:\Users\miker\wake_word_project\data\negative\nine\8353fea1_nohash_0.wav,0.000081
C:\Users\miker\wake_word_project\data\negative\left\3cc595de_nohash_1.wav,0.008449
C:\Users\miker\wake_word_project\data\negative\yes\3bc21161_nohash_1.wav,0.002462
C:\Users\miker\wake_word_project\data\negative\no\c79159aa_nohash_3.wav,0.003702
C:\Users\miker\wake_word_project\data\negative\off\c86d4fd4_nohash_1.wav,0.002540
C:\Users\miker\wake_word_project\data\negative\seven\d1a4fb3f_nohash_2.wav,0.002757
C:\Users\miker\wake_word_project\data\negative\yes\0d6d7360_nohash_1.wav,0.000445
C:\Users\miker\wake_word_project\data\negative\wow\4a0e2c16_nohash_1.wav,0.005744
C:\Users\miker\wake_word_project\data\negative\sheila\2a0b413e_nohash_1.wav,0.004685
C:\Users\miker\wake_word_project\data\negative\zero\be7a5b2d_nohash_0.wav,0.002353
C:\Users\miker\wake_word_project\data\negative\stop\837a0f64_nohash_0.wav,0.002846
C:\Users\miker\wake_word_project\data\negative\go\197f4153_nohash_2.wav,0.000324
C:\Users\miker\wake_word_project\data\negative\right\24ed94ab_nohash_1.wav,0.001042
C:\Users\miker\wake_word_project\data\negative\go\10467b06_nohash_1.wav,0.000630
C:\Users\miker\wake_word_project\data\negative\house\9735764a_nohash_2.wav,0.000963
C:\Users\miker\wake_word_project\data\negative\on\5f9cd2eb_nohash_0.wav,0.009755
C:\Users\miker\wake_word_project\data\negative\right\0ea9c8ce_nohash_2.wav,0.000622
C:\Users\miker\wake_word_project\data\negative\bird\13dce503_nohash_0.wav,0.000174
C:\Users\miker\wake_word_project\data\negative\no\c0445658_nohash_3.wav,0.000275
C:\Users\miker\wake_word_project\data\negative\marvin\f9f9751d_nohash_0.wav,0.006865
C:\Users\miker\wake_word_project\data\negative\two\4fd1443e_nohash_3.wav,0.002819
C:\Users\miker\wake_word_project\data\negative\two\ac899eb7_nohash_0.wav,0.002526
C:\Users\miker\wake_word_project\data\negative\zero\b433332a_nohash_0.wav,0.000874
C:\Users\miker\wake_word_project\data\negative\off\42f81601_nohash_3.wav,0.000193
C:\Users\miker\wake_word_project\data\negative\visual\890cc926_nohash_0.wav,0.030256
C:\Users\miker\wake_word_project\data\negative\five\fce96bac_nohash_0.wav,0.004471
C:\Users\miker\wake_word_project\data\negative\one\71aa5b54_nohash_0.wav,0.001230
C:\Users\miker\wake_word_project\data\negative\eight\c5570933_nohash_1.wav,0.001382
C:\Users\miker\wake_word_project\data\negative\three\27c24504_nohash_0.wav,0.004372
C:\Users\miker\wake_word_project\data\negative\seven\b5935410_nohash_1.wav,0.002124
C:\Users\miker\wake_word_project\data\negative\bed\ee07dcb9_nohash_0.wav,0.000812
C:\Users\miker\wake_word_project\data\negative\no\ea7ca285_nohash_0.wav,0.000856
C:\Users\miker\wake_word_project\data\negative\stop\1ffd513b_nohash_0.wav,0.005327
C:\Users\miker\wake_word_project\data\negative\six\30276d03_nohash_3.wav,0.010072
C:\Users\miker\wake_word_project\data\negative\two\1c3f4fac_nohash_0.wav,0.009834
C:\Users\miker\wake_word_project\data\negative\bed\f0ae7203_nohash_0.wav,0.000556
C:\Users\miker\wake_word_project\data\negative\down\4845bb10_nohash_0.wav,0.000243
C:\Users\miker\wake_word_project\data\negative\three\e0c782d5_nohash_3.wav,0.001476
C:\Users\miker\wake_word_project\data\negative\on\20fd451f_nohash_2.wav,0.004903
C:\Users\miker\wake_word_project\data\negative\five\0d82fd99_nohash_2.wav,0.000251
C:\Users\miker\wake_word_project\data\negative\one\3bfd30e6_nohash_2.wav,0.004841
C:\Users\miker\wake_word_project\data\negative\forward\5f9cd2eb_nohash_3.wav,0.001633
C:\Users\miker\wake_word_project\data\negative\cat\6f689791_nohash_0.wav,0.008256
C:\Users\miker\wake_word_project\data\negative\happy\d3badc9a_nohash_0.wav,0.001705
C:\Users\miker\wake_word_project\data\negative\no\6bf5baf3_nohash_3.wav,0.000146
C:\Users\miker\wake_word_project\data\negative\marvin\6f1ffef6_nohash_0.wav,0.027811
C:\Users\miker\wake_word_project\data\negative\four\ca58a8c6_nohash_0.wav,0.002865
C:\Users\miker\wake_word_project\data\negative\one\01b4757a_nohash_0.wav,0.000436
C:\Users\miker\wake_word_project\data\negative\marvin\66cff190_nohash_1.wav,0.039200
C:\Users\miker\wake_word_project\data\negative\nine\0a196374_nohash_1.wav,0.000366
C:\Users\miker\wake_word_project\data\negative\yes\8012c69d_nohash_3.wav,0.008005
C:\Users\miker\wake_word_project\data\negative\no\6c0f6493_nohash_1.wav,0.000361
C:\Users\miker\wake_word_project\data\negative\house\e9901cf0_nohash_0.wav,0.002092
C:\Users\miker\wake_word_project\data\negative\yes\311fde72_nohash_0.wav,0.001560
C:\Users\miker\wake_word_project\data\negative\off\dea820ce_nohash_1.wav,0.002482
C:\Users\miker\wake_word_project\data\negative\happy\530306f5_nohash_0.wav,0.000669
C:\Users\miker\wake_word_project\data\negative\down\36050ef3_nohash_2.wav,0.001190
C:\Users\miker\wake_word_project\data\negative\one\8dc18a75_nohash_2.wav,0.006414
C:\Users\miker\wake_word_project\data\negative\bed\71904de3_nohash_0.wav,0.000542
C:\Users\miker\wake_word_project\data\negative\yes\19b05529_nohash_0.wav,0.003432
C:\Users\miker\wake_word_project\data\negative\seven\dcb57584_nohash_0.wav,0.002007
C:\Users\miker\wake_word_project\data\negative\cat\8d4cdc60_nohash_2.wav,0.002762
C:\Users\miker\wake_word_project\data\negative\nine\71bf8f48_nohash_2.wav,0.012276
C:\Users\miker\wake_word_project\data\negative\go\36de13e1_nohash_1.wav,0.000606
C:\Users\miker\wake_word_project\data\negative\tree\475b61f1_nohash_0.wav,0.000456
C:\Users\miker\wake_word_project\data\negative\dog\989a2213_nohash_0.wav,0.001177
C:\Users\miker\wake_word_project\data\negative\zero\234ab0fb_nohash_0.wav,0.007823
C:\Users\miker\wake_word_project\data\negative\tree\653a48f5_nohash_2.wav,0.000845
C:\Users\miker\wake_word_project\data\negative\bird\c7124b73_nohash_0.wav,0.000401
C:\Users\miker\wake_word_project\data\negative\yes\421ed23f_nohash_0.wav,0.001249
C:\Users\miker\wake_word_project\data\negative\bird\332d33b1_nohash_0.wav,0.001085
C:\Users\miker\wake_word_project\data\negative\happy\012c8314_nohash_0.wav,0.003786
C:\Users\miker\wake_word_project\data\negative\four\5e3dde6b_nohash_3.wav,0.001735
C:\Users\miker\wake_word_project\data\negative\bed\84d1e469_nohash_0.wav,0.000376
C:\Users\miker\wake_word_project\data\negative\three\20fd451f_nohash_4.wav,0.001660
C:\Users\miker\wake_word_project\data\negative\five\990ebd1f_nohash_0.wav,0.003120
C:\Users\miker\wake_word_project\data\negative\go\b83c1acf_nohash_2.wav,0.000361
C:\Users\miker\wake_word_project\data\negative\eight\bab36420_nohash_2.wav,0.008790
C:\Users\miker\wake_word_project\data\negative\one\ac9dee0e_nohash_4.wav,0.000390
C:\Users\miker\wake_word_project\data\negative\two\54aecbd5_nohash_1.wav,0.000467
C:\Users\miker\wake_word_project\data\negative\eight\518588b6_nohash_0.wav,0.000702
C:\Users\miker\wake_word_project\data\negative\six\2c6d3924_nohash_1.wav,0.000864
C:\Users\miker\wake_word_project\data\negative\go\023a61ad_nohash_1.wav,0.001212
C:\Users\miker\wake_word_project\data\negative\one\5ebc1cda_nohash_2.wav,0.000104
C:\Users\miker\wake_word_project\data\negative\up\5a98d407_nohash_3.wav,0.002063
C:\Users\miker\wake_word_project\data\negative\happy\94d370bf_nohash_0.wav,0.003848
C:\Users\miker\wake_word_project\data\negative\yes\b2ae3928_nohash_0.wav,0.013996
C:\Users\miker\wake_word_project\data\negative\no\173e6bbf_nohash_0.wav,0.100213
C:\Users\miker\wake_word_project\data\negative\follow\31fd5cf5_nohash_0.wav,0.001207
C:\Users\miker\wake_word_project\data\negative\stop\9aa21fa9_nohash_1.wav,0.197020
C:\Users\miker\wake_word_project\data\negative\stop\a77fbcfd_nohash_2.wav,0.002073
C:\Users\miker\wake_word_project\data\negative\yes\10627519_nohash_2.wav,0.000741
C:\Users\miker\wake_word_project\data\negative\visual\0d82fd99_nohash_0.wav,0.000404
C:\Users\miker\wake_word_project\data\negative\eight\525eaa62_nohash_2.wav,0.002509
C:\Users\miker\wake_word_project\data\negative\zero\07ad9b59_nohash_0.wav,0.013782
C:\Users\miker\wake_word_project\data\negative\five\f42e234b_nohash_0.wav,0.000757
C:\Users\miker\wake_word_project\data\negative\left\b19f7f5f_nohash_0.wav,0.001202
C:\Users\miker\wake_word_project\data\negative\six\b29f8b23_nohash_0.wav,0.003493
C:\Users\miker\wake_word_project\data\negative\bed\d9b50b8b_nohash_0.wav,0.001092
C:\Users\miker\wake_word_project\data\negative\left\b83c1acf_nohash_0.wav,0.025129
C:\Users\miker\wake_word_project\data\negative\six\997867e7_nohash_1.wav,0.002095
C:\Users\miker\wake_word_project\data\negative\two\9be15e93_nohash_5.wav,0.000217
C:\Users\miker\wake_word_project\data\negative\no\4c6167ca_nohash_3.wav,0.001706
C:\Users\miker\wake_word_project\data\negative\off\0132a06d_nohash_0.wav,0.000585
C:\Users\miker\wake_word_project\data\negative\up\e882abb2_nohash_4.wav,0.007533
C:\Users\miker\wake_word_project\data\negative\four\525eaa62_nohash_2.wav,0.000701
C:\Users\miker\wake_word_project\data\negative\down\0474c92a_nohash_0.wav,0.000352
C:\Users\miker\wake_word_project\data\negative\stop\226537ab_nohash_0.wav,0.000367
C:\Users\miker\wake_word_project\data\negative\up\0d90d8e1_nohash_0.wav,0.000490
C:\Users\miker\wake_word_project\data\negative\three\54ad8f22_nohash_3.wav,0.002203
C:\Users\miker\wake_word_project\data\negative\go\d9aa8c90_nohash_3.wav,0.000037
C:\Users\miker\wake_word_project\data\negative\down\e2b7d6d6_nohash_0.wav,0.000005
C:\Users\miker\wake_word_project\data\negative\up\44dad20e_nohash_0.wav,0.000324
C:\Users\miker\wake_word_project\data\negative\yes\db24628d_nohash_2.wav,0.000616
C:\Users\miker\wake_word_project\data\negative\left\59c3a7f2_nohash_0.wav,0.007065
C:\Users\miker\wake_word_project\data\negative\two\d0fb9ff4_nohash_0.wav,0.002071
C:\Users\miker\wake_word_project\data\negative\stop\686d030b_nohash_3.wav,0.000844
C:\Users\miker\wake_word_project\data\negative\zero\edc53350_nohash_1.wav,0.006441
C:\Users\miker\wake_word_project\data\negative\eight\8e523821_nohash_1.wav,0.000153
C:\Users\miker\wake_word_project\data\negative\zero\a5609cce_nohash_0.wav,0.002885
C:\Users\miker\wake_word_project\data\negative\six\3c4aa5ef_nohash_1.wav,0.003530
C:\Users\miker\wake_word_project\data\negative\zero\2da58b32_nohash_0.wav,0.019703
C:\Users\miker\wake_word_project\data\negative\bird\d37e4bf1_nohash_0.wav,0.000385
C:\Users\miker\wake_word_project\data\negative\nine\5cf1ecce_nohash_0.wav,0.001769
C:\Users\miker\wake_word_project\data\negative\seven\ab3f0c1b_nohash_1.wav,0.002740
C:\Users\miker\wake_word_project\data\negative\on\1e02ffc5_nohash_2.wav,0.001678
C:\Users\miker\wake_word_project\data\negative\two\102192fd_nohash_3.wav,0.002124
C:\Users\miker\wake_word_project\data\negative\no\2356b88d_nohash_4.wav,0.004913
C:\Users\miker\wake_word_project\data\negative\dog\9e6bb505_nohash_0.wav,0.000298
C:\Users\miker\wake_word_project\data\negative\right\c39703ec_nohash_2.wav,0.000481
C:\Users\miker\wake_word_project\data\negative\tree\18a1aab9_nohash_0.wav,0.000046
C:\Users\miker\wake_word_project\data\negative\nine\264f471d_nohash_1.wav,0.003298
C:\Users\miker\wake_word_project\data\negative\backward\ff0e27c3_nohash_0.wav,0.000914
C:\Users\miker\wake_word_project\data\negative\off\ce7a8e92_nohash_1.wav,0.000119
C:\Users\miker\wake_word_project\data\negative\right\35d1b6ee_nohash_0.wav,0.001856
C:\Users\miker\wake_word_project\data\negative\eight\0132a06d_nohash_3.wav,0.005547
C:\Users\miker\wake_word_project\data\negative\on\4b25f620_nohash_0.wav,0.002565
C:\Users\miker\wake_word_project\data\negative\nine\da584bc0_nohash_1.wav,0.004547
C:\Users\miker\wake_word_project\data\negative\three\a5d1becc_nohash_0.wav,0.003301
C:\Users\miker\wake_word_project\data\negative\one\2cf28b70_nohash_1.wav,0.000634
C:\Users\miker\wake_word_project\data\negative\up\a6285644_nohash_0.wav,0.000890
C:\Users\miker\wake_word_project\data\negative\five\9e075bf1_nohash_1.wav,0.000263
C:\Users\miker\wake_word_project\data\negative\on\5d4e3bb8_nohash_0.wav,0.005338
C:\Users\miker\wake_word_project\data\negative\follow\ee1d8d49_nohash_3.wav,0.000112
C:\Users\miker\wake_word_project\data\negative\wow\3c6d55b3_nohash_0.wav,0.003668
C:\Users\miker\wake_word_project\data\negative\seven\4b3a7ad5_nohash_0.wav,0.001300
C:\Users\miker\wake_word_project\data\negative\tree\4ca37738_nohash_0.wav,0.011984
C:\Users\miker\wake_word_project\data\negative\house\6af4aa07_nohash_0.wav,0.001341
C:\Users\miker\wake_word_project\data\negative\stop\f0522ff4_nohash_0.wav,0.000380
C:\Users\miker\wake_word_project\data\negative\seven\d107dc42_nohash_0.wav,0.006039
C:\Users\miker\wake_word_project\data\negative\yes\ede2f4ee_nohash_0.wav,0.017563
C:\Users\miker\wake_word_project\data\negative\one\fa446c16_nohash_0.wav,0.000121
C:\Users\miker\wake_word_project\data\negative\one\5c8af87a_nohash_3.wav,0.000241
C:\Users\miker\wake_word_project\data\negative\on\5e033479_nohash_0.wav,0.001567
C:\Users\miker\wake_word_project\data\negative\wow\135c6841_nohash_0.wav,0.008143
C:\Users\miker\wake_word_project\data\negative\stop\24c9f572_nohash_0.wav,0.000626
C:\Users\miker\wake_word_project\data\negative\house\4fd1443e_nohash_0.wav,0.005929
C:\Users\miker\wake_word_project\data\negative\marvin\1e31353f_nohash_1.wav,0.005572
C:\Users\miker\wake_word_project\data\negative\go\f19c1390_nohash_2.wav,0.000076
C:\Users\miker\wake_word_project\data\negative\down\61abbf52_nohash_1.wav,0.003268
C:\Users\miker\wake_word_project\data\negative\house\f5496439_nohash_0.wav,0.002055
C:\Users\miker\wake_word_project\data\negative\on\df1d5024_nohash_3.wav,0.000920
C:\Users\miker\wake_word_project\data\negative\go\e1469561_nohash_4.wav,0.007084
C:\Users\miker\wake_word_project\data\negative\yes\24befdb3_nohash_4.wav,0.002941
C:\Users\miker\wake_word_project\data\negative\one\5af0ca83_nohash_1.wav,0.004027
C:\Users\miker\wake_word_project\data\negative\six\617aeb6c_nohash_3.wav,0.042149
C:\Users\miker\wake_word_project\data\negative\stop\c0fb6812_nohash_1.wav,0.000588
C:\Users\miker\wake_word_project\data\negative\two\4995d875_nohash_2.wav,0.016675
C:\Users\miker\wake_word_project\data\negative\no\6aa8def4_nohash_2.wav,0.000401
C:\Users\miker\wake_word_project\data\negative\marvin\fcb25a78_nohash_0.wav,0.009261
C:\Users\miker\wake_word_project\data\negative\bird\0e17f595_nohash_0.wav,0.001508
C:\Users\miker\wake_word_project\data\negative\right\5f8097e1_nohash_2.wav,0.001029
C:\Users\miker\wake_word_project\data\negative\marvin\4a294341_nohash_0.wav,0.014291
C:\Users\miker\wake_word_project\data\negative\forward\619b5164_nohash_0.wav,0.000103
C:\Users\miker\wake_word_project\data\negative\right\20fd451f_nohash_0.wav,0.015305
C:\Users\miker\wake_word_project\data\negative\four\cce7416f_nohash_4.wav,0.003180
C:\Users\miker\wake_word_project\data\negative\nine\9ff2d2f4_nohash_2.wav,0.001116
C:\Users\miker\wake_word_project\data\negative\zero\b0f5b16d_nohash_1.wav,0.013614
C:\Users\miker\wake_word_project\data\negative\happy\b5eb4f9b_nohash_0.wav,0.067280
C:\Users\miker\wake_word_project\data\negative\nine\20fd451f_nohash_2.wav,0.002272
C:\Users\miker\wake_word_project\data\negative\learn\0585b66d_nohash_2.wav,0.003739
C:\Users\miker\wake_word_project\data\negative\stop\4254621e_nohash_0.wav,0.044843
C:\Users\miker\wake_word_project\data\negative\up\692a88e6_nohash_0.wav,0.002162
C:\Users\miker\wake_word_project\data\negative\house\c7b4049e_nohash_1.wav,0.000146
C:\Users\miker\wake_word_project\data\negative\sheila\c885a039_nohash_0.wav,0.006707
C:\Users\miker\wake_word_project\data\negative\backward\ccca5655_nohash_4.wav,0.004265
C:\Users\miker\wake_word_project\data\negative\seven\211b928a_nohash_2.wav,0.001185
C:\Users\miker\wake_word_project\data\negative\four\131e738d_nohash_4.wav,0.002107
C:\Users\miker\wake_word_project\data\negative\down\578d3efb_nohash_2.wav,0.000365
C:\Users\miker\wake_word_project\data\negative\go\cc6ee39b_nohash_1.wav,0.002728
C:\Users\miker\wake_word_project\data\negative\visual\2fcb6397_nohash_2.wav,0.004629
C:\Users\miker\wake_word_project\data\negative\off\578d3efb_nohash_1.wav,0.010130
C:\Users\miker\wake_word_project\data\negative\right\28e47b1a_nohash_0.wav,0.007052
C:\Users\miker\wake_word_project\data\negative\sheila\be7a5b2d_nohash_0.wav,0.001353
C:\Users\miker\wake_word_project\data\negative\yes\638548d5_nohash_0.wav,0.001065
C:\Users\miker\wake_word_project\data\negative\go\c50225fa_nohash_0.wav,0.000192
C:\Users\miker\wake_word_project\data\negative\up\0d82fd99_nohash_2.wav,0.000197
C:\Users\miker\wake_word_project\data\negative\one\beb49c22_nohash_0.wav,0.000960
C:\Users\miker\wake_word_project\data\negative\three\fb2f3242_nohash_1.wav,0.000519
C:\Users\miker\wake_word_project\data\negative\up\cab100c9_nohash_0.wav,0.342928
C:\Users\miker\wake_word_project\data\negative\right\3b3d2f59_nohash_3.wav,0.001951
C:\Users\miker\wake_word_project\data\negative\on\c98bbbd3_nohash_2.wav,0.002125
C:\Users\miker\wake_word_project\data\negative\zero\87d5e978_nohash_4.wav,0.003821
C:\Users\miker\wake_word_project\data\negative\bed\5170b77f_nohash_0.wav,0.002368
C:\Users\miker\wake_word_project\data\negative\down\9f93e408_nohash_3.wav,0.040841
C:\Users\miker\wake_word_project\data\negative\left\1a892463_nohash_0.wav,0.002567
C:\Users\miker\wake_word_project\data\negative\go\229978fd_nohash_3.wav,0.010900
C:\Users\miker\wake_word_project\data\negative\off\437455be_nohash_0.wav,0.004601
C:\Users\miker\wake_word_project\data\negative\up\18a1aab9_nohash_3.wav,0.000051
C:\Users\miker\wake_word_project\data\negative\go\dc7ec25b_nohash_0.wav,0.000104
C:\Users\miker\wake_word_project\data\negative\left\840c366d_nohash_1.wav,0.000633
C:\Users\miker\wake_word_project\data\negative\two\24694eb6_nohash_0.wav,0.000264
C:\Users\miker\wake_word_project\data\negative\six\c79159aa_nohash_0.wav,0.022654
C:\Users\miker\wake_word_project\data\negative\no\187af8be_nohash_1.wav,0.000407
C:\Users\miker\wake_word_project\data\negative\one\aa233654_nohash_0.wav,0.002256
C:\Users\miker\wake_word_project\data\negative\sheila\a40c62f1_nohash_0.wav,0.000156
C:\Users\miker\wake_word_project\data\negative\seven\9b402bc2_nohash_1.wav,0.002203
C:\Users\miker\wake_word_project\data\negative\nine\3b195250_nohash_3.wav,0.002307
C:\Users\miker\wake_word_project\data\negative\on\037c445a_nohash_0.wav,0.000544
C:\Users\miker\wake_word_project\data\negative\wow\fbb2f6cc_nohash_0.wav,0.004147
C:\Users\miker\wake_word_project\data\negative\sheila\7081436f_nohash_1.wav,0.000640
C:\Users\miker\wake_word_project\data\negative\marvin\a8ee11c7_nohash_0.wav,0.001380
C:\Users\miker\wake_word_project\data\negative\nine\83957201_nohash_0.wav,0.000776
C:\Users\miker\wake_word_project\data\negative\up\7c9b43f0_nohash_1.wav,0.002639
C:\Users\miker\wake_word_project\data\negative\on\f9273a21_nohash_2.wav,0.002496
C:\Users\miker\wake_word_project\data\negative\house\784e281a_nohash_1.wav,0.000795
C:\Users\miker\wake_word_project\data\negative\left\87d5e978_nohash_0.wav,0.001486
C:\Users\miker\wake_word_project\data\negative\happy\4422e51d_nohash_0.wav,0.003075
C:\Users\miker\wake_word_project\data\negative\go\6c968bd9_nohash_0.wav,0.001067
C:\Users\miker\wake_word_project\data\negative\eight\89947bd7_nohash_0.wav,0.000156
C:\Users\miker\wake_word_project\data\negative\visual\45692b02_nohash_2.wav,0.003398
C:\Users\miker\wake_word_project\data\negative\four\20a0d54b_nohash_0.wav,0.000363
C:\Users\miker\wake_word_project\data\negative\left\d394ef8e_nohash_0.wav,0.025587
C:\Users\miker\wake_word_project\data\negative\eight\82305c3a_nohash_2.wav,0.000458
C:\Users\miker\wake_word_project\data\negative\wow\c5570933_nohash_0.wav,0.003357
C:\Users\miker\wake_word_project\data\negative\seven\c1b7c224_nohash_2.wav,0.014444
C:\Users\miker\wake_word_project\data\negative\yes\888a0c49_nohash_0.wav,0.006519
C:\Users\miker\wake_word_project\data\negative\up\08ab231c_nohash_0.wav,0.000807
C:\Users\miker\wake_word_project\data\negative\forward\ace072ba_nohash_0.wav,0.000537
C:\Users\miker\wake_word_project\data\negative\four\189cbabe_nohash_3.wav,0.030098
C:\Users\miker\wake_word_project\data\negative\four\f427aa81_nohash_0.wav,0.000590
C:\Users\miker\wake_word_project\data\negative\wow\879a2b38_nohash_0.wav,0.000829
C:\Users\miker\wake_word_project\data\negative\one\ffd2ba2f_nohash_2.wav,0.000946
C:\Users\miker\wake_word_project\data\negative\house\cb5d2c6e_nohash_0.wav,0.000426
C:\Users\miker\wake_word_project\data\negative\visual\91ffb786_nohash_2.wav,0.003067
C:\Users\miker\wake_word_project\data\negative\stop\0cc6b0b0_nohash_0.wav,0.005704
C:\Users\miker\wake_word_project\data\negative\yes\742d6431_nohash_2.wav,0.034565
C:\Users\miker\wake_word_project\data\negative\seven\62f05757_nohash_2.wav,0.006451
C:\Users\miker\wake_word_project\data\negative\stop\48a9f771_nohash_0.wav,0.000755
C:\Users\miker\wake_word_project\data\negative\learn\4995d875_nohash_1.wav,0.015252
C:\Users\miker\wake_word_project\data\negative\down\d78858d9_nohash_0.wav,0.001926
C:\Users\miker\wake_word_project\data\negative\four\2bdbe5f7_nohash_2.wav,0.000633
C:\Users\miker\wake_word_project\data\negative\left\2aa787cf_nohash_0.wav,0.000235
C:\Users\miker\wake_word_project\data\negative\go\53458368_nohash_1.wav,0.000327
C:\Users\miker\wake_word_project\data\negative\nine\cd671b5f_nohash_0.wav,0.000145
C:\Users\miker\wake_word_project\data\negative\forward\2e75d37a_nohash_4.wav,0.006004
C:\Users\miker\wake_word_project\data\negative\left\5f9cd2eb_nohash_5.wav,0.000235
C:\Users\miker\wake_word_project\data\negative\bed\1995cf9e_nohash_0.wav,0.000567
C:\Users\miker\wake_word_project\data\negative\up\ac9dee0e_nohash_4.wav,0.000146
C:\Users\miker\wake_word_project\data\negative\eight\bd76a7fd_nohash_1.wav,0.045651
C:\Users\miker\wake_word_project\data\negative\house\ab9b93e4_nohash_0.wav,0.023194
C:\Users\miker\wake_word_project\data\negative\cat\1dce06e8_nohash_1.wav,0.000688
C:\Users\miker\wake_word_project\data\negative\cat\b43c8f2f_nohash_0.wav,0.000163
C:\Users\miker\wake_word_project\data\negative\sheila\a1c63f25_nohash_0.wav,0.001893
C:\Users\miker\wake_word_project\data\negative\left\067f61e2_nohash_1.wav,0.002409
C:\Users\miker\wake_word_project\data\negative\up\472b8045_nohash_2.wav,0.000363
C:\Users\miker\wake_word_project\data\negative\eight\bb05582b_nohash_1.wav,0.002950
C:\Users\miker\wake_word_project\data\negative\three\b76f6088_nohash_2.wav,0.001060
C:\Users\miker\wake_word_project\data\negative\yes\365531e2_nohash_0.wav,0.000926
C:\Users\miker\wake_word_project\data\negative\right\3b8406c0_nohash_1.wav,0.004700
C:\Users\miker\wake_word_project\data\negative\down\e9bc5cc2_nohash_2.wav,0.001490
C:\Users\miker\wake_word_project\data\negative\backward\f8ba7c0e_nohash_2.wav,0.001932
C:\Users\miker\wake_word_project\data\negative\six\890cc926_nohash_1.wav,0.006594
C:\Users\miker\wake_word_project\data\negative\learn\63f7a489_nohash_1.wav,0.008215
C:\Users\miker\wake_word_project\data\negative\one\85851131_nohash_1.wav,0.002609
C:\Users\miker\wake_word_project\data\negative\one\d0f7bef5_nohash_0.wav,0.001584
C:\Users\miker\wake_word_project\data\negative\on\87d5e978_nohash_1.wav,0.000255
C:\Users\miker\wake_word_project\data\negative\nine\234d6a48_nohash_4.wav,0.000701
C:\Users\miker\wake_word_project\data\negative\forward\9f93e408_nohash_0.wav,0.427918
C:\Users\miker\wake_word_project\data\negative\cat\833a0279_nohash_0.wav,0.000299
C:\Users\miker\wake_word_project\data\negative\happy\5588c7e6_nohash_2.wav,0.001144
C:\Users\miker\wake_word_project\data\negative\one\ca4d5368_nohash_4.wav,0.002098
C:\Users\miker\wake_word_project\data\negative\eight\4fd1443e_nohash_0.wav,0.015318
C:\Users\miker\wake_word_project\data\negative\dog\63f7a489_nohash_0.wav,0.002528
C:\Users\miker\wake_word_project\data\negative\off\2579e514_nohash_0.wav,0.000238
C:\Users\miker\wake_word_project\data\negative\right\42a99aec_nohash_4.wav,0.001275
C:\Users\miker\wake_word_project\data\negative\dog\ead2934a_nohash_0.wav,0.000731
C:\Users\miker\wake_word_project\data\negative\six\a3255f5c_nohash_0.wav,0.011132
C:\Users\miker\wake_word_project\data\negative\three\69a1a79f_nohash_0.wav,0.001895
C:\Users\miker\wake_word_project\data\negative\two\e7bcee8a_nohash_0.wav,0.000229
C:\Users\miker\wake_word_project\data\negative\cat\a8cb6dda_nohash_0.wav,0.000036
C:\Users\miker\wake_word_project\data\negative\five\94d370bf_nohash_0.wav,0.001795
C:\Users\miker\wake_word_project\data\negative\five\7e6bd776_nohash_0.wav,0.002406
C:\Users\miker\wake_word_project\data\negative\six\234ab0fb_nohash_0.wav,0.000281
C:\Users\miker\wake_word_project\data\negative\left\6b81fead_nohash_0.wav,0.013414
C:\Users\miker\wake_word_project\data\negative\down\541120c7_nohash_0.wav,0.003140
C:\Users\miker\wake_word_project\data\negative\happy\13199b79_nohash_0.wav,0.001027
C:\Users\miker\wake_word_project\data\negative\eight\76e53db9_nohash_1.wav,0.000553
C:\Users\miker\wake_word_project\data\negative\sheila\f192e6b4_nohash_1.wav,0.002988
C:\Users\miker\wake_word_project\data\negative\yes\9be15e93_nohash_4.wav,0.000469
C:\Users\miker\wake_word_project\data\negative\off\b25b6065_nohash_0.wav,0.004945
C:\Users\miker\wake_word_project\data\negative\stop\9f63152b_nohash_1.wav,0.000424
C:\Users\miker\wake_word_project\data\negative\stop\418e7158_nohash_1.wav,0.000847
